subject_id,session_id,time_sec,base_fs_hz,acc_fs_hz,bvp_fs_hz,eda_fs_hz,temp_fs_hz,hr_fs_hz,ibi_is_event_based,acc_sample,bvp_sample,eda_sample,temp_sample,hr_sample,ibi_event,acc_x,acc_y,acc_z,bvp,eda,temp,hr,ibi,pred_label,confidence
demo_subject_001,demo_session_001,431.734375,64,32,64,4,4,1,1,0,1,0,0,0,0,-32.0,0.0,57.0,0.675729,1.024478,32.460221,95.956551,,,
demo_subject_001,demo_session_001,431.75,64,32,64,4,4,1,1,1,1,1,1,0,0,-27.0,-3.0,56.0,0.773677,1.000268,32.427188,95.956551,,,
demo_subject_001,demo_session_001,431.765625,64,32,64,4,4,1,1,0,1,0,0,0,1,-30.0,0.0,61.0,0.577115,1.000268,32.427188,95.956551,0.619926,,
demo_subject_001,demo_session_001,431.78125,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,0.0,58.0,0.577391,1.000268,32.427188,95.956551,,,
demo_subject_001,demo_session_001,431.796875,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,0.0,59.0,0.433939,1.000268,32.427188,95.956551,,,
demo_subject_001,demo_session_001,431.8125,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,1.0,59.0,0.578064,1.000268,32.427188,95.956551,,,
demo_subject_001,demo_session_001,431.828125,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,2.0,59.0,0.312199,1.000268,32.427188,95.956551,,,
demo_subject_001,demo_session_001,431.84375,64,32,64,4,4,1,1,1,1,0,0,0,0,-28.0,2.0,59.0,0.37613,1.000268,32.427188,95.956551,,,
demo_subject_001,demo_session_001,431.859375,64,32,64,4,4,1,1,0,1,0,0,0,0,-31.0,1.0,59.0,0.464087,1.000268,32.427188,95.956551,,,
demo_subject_001,demo_session_001,431.875,64,32,64,4,4,1,1,1,1,0,0,0,0,-28.0,2.0,56.0,0.336064,1.000268,32.427188,95.956551,,,
demo_subject_001,demo_session_001,431.890625,64,32,64,4,4,1,1,0,1,0,0,0,0,-28.0,1.0,58.0,0.395003,1.000268,32.427188,95.956551,,,
demo_subject_001,demo_session_001,431.90625,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,0.0,58.0,0.337601,1.000268,32.427188,95.956551,,,
demo_subject_001,demo_session_001,431.921875,64,32,64,4,4,1,1,0,1,0,0,0,0,-28.0,1.0,59.0,0.234508,1.000268,32.427188,95.956551,,,
demo_subject_001,demo_session_001,431.9375,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,0.0,56.0,0.213402,1.000268,32.427188,95.956551,,,
demo_subject_001,demo_session_001,431.953125,64,32,64,4,4,1,1,0,1,0,0,0,0,-31.0,3.0,59.0,0.246029,1.000268,32.427188,95.956551,,,
demo_subject_001,demo_session_001,431.96875,64,32,64,4,4,1,1,1,1,0,0,0,0,-27.0,1.0,61.0,0.021873,1.000268,32.427188,95.956551,,,
demo_subject_001,demo_session_001,431.984375,64,32,64,4,4,1,1,0,1,0,0,0,0,-29.0,0.0,58.0,-0.07222,1.000268,32.427188,95.956551,,,
demo_subject_001,demo_session_001,432.0,64,32,64,4,4,1,1,1,1,1,1,1,0,-28.0,2.0,61.0,-0.173764,0.976213,32.407779,92.782465,,,
demo_subject_001,demo_session_001,432.015625,64,32,64,4,4,1,1,0,1,0,0,0,0,-28.0,0.0,58.0,-0.203151,0.976213,32.407779,92.782465,,,
demo_subject_001,demo_session_001,432.03125,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,0.0,55.0,-0.266898,0.976213,32.407779,92.782465,,,
demo_subject_001,demo_session_001,432.046875,64,32,64,4,4,1,1,0,1,0,0,0,0,-31.0,2.0,57.0,-0.336644,0.976213,32.407779,92.782465,,,
demo_subject_001,demo_session_001,432.0625,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,4.0,60.0,-0.285813,0.976213,32.407779,92.782465,,,
demo_subject_001,demo_session_001,432.078125,64,32,64,4,4,1,1,0,1,0,0,0,0,-32.0,0.0,59.0,-0.591395,0.976213,32.407779,92.782465,,,
demo_subject_001,demo_session_001,432.09375,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,2.0,58.0,-0.628509,0.976213,32.407779,92.782465,,,
demo_subject_001,demo_session_001,432.109375,64,32,64,4,4,1,1,0,1,0,0,0,0,-29.0,0.0,58.0,-0.632704,0.976213,32.407779,92.782465,,,
demo_subject_001,demo_session_001,432.125,64,32,64,4,4,1,1,1,1,0,0,0,0,-28.0,0.0,59.0,-0.612503,0.976213,32.407779,92.782465,,,
demo_subject_001,demo_session_001,432.140625,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,1.0,58.0,-0.761155,0.976213,32.407779,92.782465,,,
demo_subject_001,demo_session_001,432.15625,64,32,64,4,4,1,1,1,1,0,0,0,0,-28.0,0.0,60.0,-0.769876,0.976213,32.407779,92.782465,,,
demo_subject_001,demo_session_001,432.171875,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,-1.0,58.0,-0.905319,0.976213,32.407779,92.782465,,,
demo_subject_001,demo_session_001,432.1875,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,1.0,60.0,-0.801601,0.976213,32.407779,92.782465,,,
demo_subject_001,demo_session_001,432.203125,64,32,64,4,4,1,1,0,1,0,0,0,0,-24.0,-1.0,58.0,-0.70883,0.976213,32.407779,92.782465,,,
demo_subject_001,demo_session_001,432.21875,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,0.0,58.0,-0.681651,0.976213,32.407779,92.782465,,,
demo_subject_001,demo_session_001,432.234375,64,32,64,4,4,1,1,0,1,0,0,0,0,-29.0,-1.0,59.0,-0.548272,0.976213,32.407779,92.782465,,,
demo_subject_001,demo_session_001,432.25,64,32,64,4,4,1,1,1,1,1,1,0,0,-30.0,4.0,58.0,-0.329562,0.999748,32.47583,92.782465,,,
demo_subject_001,demo_session_001,432.265625,64,32,64,4,4,1,1,0,1,0,0,0,0,-28.0,-2.0,56.0,-0.248489,0.999748,32.47583,92.782465,,,
demo_subject_001,demo_session_001,432.28125,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,1.0,62.0,0.016085,0.999748,32.47583,92.782465,,,
demo_subject_001,demo_session_001,432.296875,64,32,64,4,4,1,1,0,1,0,0,0,0,-31.0,1.0,59.0,0.318009,0.999748,32.47583,92.782465,,,
demo_subject_001,demo_session_001,432.3125,64,32,64,4,4,1,1,1,1,0,0,0,0,-27.0,-1.0,57.0,0.276665,0.999748,32.47583,92.782465,,,
demo_subject_001,demo_session_001,432.328125,64,32,64,4,4,1,1,0,1,0,0,0,0,-29.0,2.0,59.0,0.575784,0.999748,32.47583,92.782465,,,
demo_subject_001,demo_session_001,432.34375,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,0.0,60.0,0.53493,0.999748,32.47583,92.782465,,,
demo_subject_001,demo_session_001,432.359375,64,32,64,4,4,1,1,0,1,0,0,0,0,-31.0,2.0,63.0,0.6729,0.999748,32.47583,92.782465,,,
demo_subject_001,demo_session_001,432.375,64,32,64,4,4,1,1,1,1,0,0,0,1,-26.0,2.0,57.0,0.608116,0.999748,32.47583,92.782465,0.634144,,
demo_subject_001,demo_session_001,432.390625,64,32,64,4,4,1,1,0,1,0,0,0,0,-29.0,-2.0,58.0,0.735109,0.999748,32.47583,92.782465,,,
demo_subject_001,demo_session_001,432.40625,64,32,64,4,4,1,1,1,1,0,0,0,0,-31.0,1.0,60.0,0.549716,0.999748,32.47583,92.782465,,,
demo_subject_001,demo_session_001,432.421875,64,32,64,4,4,1,1,0,1,0,0,0,0,-32.0,3.0,58.0,0.547537,0.999748,32.47583,92.782465,,,
demo_subject_001,demo_session_001,432.4375,64,32,64,4,4,1,1,1,1,0,0,0,0,-27.0,1.0,56.0,0.512993,0.999748,32.47583,92.782465,,,
demo_subject_001,demo_session_001,432.453125,64,32,64,4,4,1,1,0,1,0,0,0,0,-29.0,-1.0,59.0,0.461044,0.999748,32.47583,92.782465,,,
demo_subject_001,demo_session_001,432.46875,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,-2.0,58.0,0.417044,0.999748,32.47583,92.782465,,,
demo_subject_001,demo_session_001,432.484375,64,32,64,4,4,1,1,0,1,0,0,0,0,-31.0,0.0,58.0,0.53154,0.999748,32.47583,92.782465,,,
demo_subject_001,demo_session_001,432.5,64,32,64,4,4,1,1,1,1,1,1,0,0,-28.0,1.0,59.0,0.287918,0.98251,32.426489,92.782465,,,
demo_subject_001,demo_session_001,432.515625,64,32,64,4,4,1,1,0,1,0,0,0,0,-31.0,0.0,62.0,0.221301,0.98251,32.426489,92.782465,,,
demo_subject_001,demo_session_001,432.53125,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,0.0,62.0,0.264626,0.98251,32.426489,92.782465,,,
demo_subject_001,demo_session_001,432.546875,64,32,64,4,4,1,1,0,1,0,0,0,0,-29.0,2.0,55.0,0.103828,0.98251,32.426489,92.782465,,,
demo_subject_001,demo_session_001,432.5625,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,0.0,60.0,0.213522,0.98251,32.426489,92.782465,,,
demo_subject_001,demo_session_001,432.578125,64,32,64,4,4,1,1,0,1,0,0,0,0,-28.0,2.0,58.0,0.177082,0.98251,32.426489,92.782465,,,
demo_subject_001,demo_session_001,432.59375,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,1.0,57.0,0.137158,0.98251,32.426489,92.782465,,,
demo_subject_001,demo_session_001,432.609375,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,2.0,60.0,-0.07463,0.98251,32.426489,92.782465,,,
demo_subject_001,demo_session_001,432.625,64,32,64,4,4,1,1,1,1,0,0,0,0,-28.0,1.0,60.0,0.048889,0.98251,32.426489,92.782465,,,
demo_subject_001,demo_session_001,432.640625,64,32,64,4,4,1,1,0,1,0,0,0,0,-31.0,0.0,62.0,-0.204822,0.98251,32.426489,92.782465,,,
demo_subject_001,demo_session_001,432.65625,64,32,64,4,4,1,1,1,1,0,0,0,0,-27.0,-1.0,57.0,-0.158174,0.98251,32.426489,92.782465,,,
demo_subject_001,demo_session_001,432.671875,64,32,64,4,4,1,1,0,1,0,0,0,0,-27.0,3.0,54.0,-0.193967,0.98251,32.426489,92.782465,,,
demo_subject_001,demo_session_001,432.6875,64,32,64,4,4,1,1,1,1,0,0,0,0,-31.0,2.0,59.0,-0.345928,0.98251,32.426489,92.782465,,,
demo_subject_001,demo_session_001,432.703125,64,32,64,4,4,1,1,0,1,0,0,0,0,-31.0,-1.0,55.0,-0.443155,0.98251,32.426489,92.782465,,,
demo_subject_001,demo_session_001,432.71875,64,32,64,4,4,1,1,1,1,0,0,0,0,-28.0,2.0,61.0,-0.569256,0.98251,32.426489,92.782465,,,
demo_subject_001,demo_session_001,432.734375,64,32,64,4,4,1,1,0,1,0,0,0,0,-31.0,0.0,62.0,-0.377534,0.98251,32.426489,92.782465,,,
demo_subject_001,demo_session_001,432.75,64,32,64,4,4,1,1,1,1,1,1,0,0,-28.0,4.0,59.0,-0.516619,0.957765,32.432473,92.782465,,,
demo_subject_001,demo_session_001,432.765625,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,4.0,58.0,-0.757062,0.957765,32.432473,92.782465,,,
demo_subject_001,demo_session_001,432.78125,64,32,64,4,4,1,1,1,1,0,0,0,0,-27.0,2.0,60.0,-0.755373,0.957765,32.432473,92.782465,,,
demo_subject_001,demo_session_001,432.796875,64,32,64,4,4,1,1,0,1,0,0,0,0,-31.0,1.0,61.0,-0.737713,0.957765,32.432473,92.782465,,,
demo_subject_001,demo_session_001,432.8125,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,2.0,59.0,-0.769128,0.957765,32.432473,92.782465,,,
demo_subject_001,demo_session_001,432.828125,64,32,64,4,4,1,1,0,1,0,0,0,0,-28.0,0.0,60.0,-0.778872,0.957765,32.432473,92.782465,,,
demo_subject_001,demo_session_001,432.84375,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,1.0,58.0,-0.674252,0.957765,32.432473,92.782465,,,
demo_subject_001,demo_session_001,432.859375,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,0.0,58.0,-0.489747,0.957765,32.432473,92.782465,,,
demo_subject_001,demo_session_001,432.875,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,3.0,59.0,-0.488244,0.957765,32.432473,92.782465,,,
demo_subject_001,demo_session_001,432.890625,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,2.0,60.0,-0.234224,0.957765,32.432473,92.782465,,,
demo_subject_001,demo_session_001,432.90625,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,3.0,56.0,-0.062641,0.957765,32.432473,92.782465,,,
demo_subject_001,demo_session_001,432.921875,64,32,64,4,4,1,1,0,1,0,0,0,0,-32.0,5.0,55.0,0.044917,0.957765,32.432473,92.782465,,,
demo_subject_001,demo_session_001,432.9375,64,32,64,4,4,1,1,1,1,0,0,0,0,-27.0,1.0,60.0,0.187616,0.957765,32.432473,92.782465,,,
demo_subject_001,demo_session_001,432.953125,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,3.0,54.0,0.488762,0.957765,32.432473,92.782465,,,
demo_subject_001,demo_session_001,432.96875,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,3.0,58.0,0.584655,0.957765,32.432473,92.782465,,,
demo_subject_001,demo_session_001,432.984375,64,32,64,4,4,1,1,0,1,0,0,0,0,-32.0,1.0,60.0,0.721164,0.957765,32.432473,92.782465,,,
demo_subject_001,demo_session_001,433.0,64,32,64,4,4,1,1,1,1,1,1,1,0,-29.0,3.0,59.0,0.617939,0.992083,32.4357,94.227991,,,
demo_subject_001,demo_session_001,433.015625,64,32,64,4,4,1,1,0,1,0,0,0,1,-26.0,3.0,59.0,0.644039,0.992083,32.4357,94.227991,0.661698,,
demo_subject_001,demo_session_001,433.03125,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,1.0,56.0,0.655502,0.992083,32.4357,94.227991,,,
demo_subject_001,demo_session_001,433.046875,64,32,64,4,4,1,1,0,1,0,0,0,0,-32.0,0.0,59.0,0.530742,0.992083,32.4357,94.227991,,,
demo_subject_001,demo_session_001,433.0625,64,32,64,4,4,1,1,1,1,0,0,0,0,-27.0,0.0,59.0,0.481956,0.992083,32.4357,94.227991,,,
demo_subject_001,demo_session_001,433.078125,64,32,64,4,4,1,1,0,1,0,0,0,0,-33.0,-1.0,59.0,0.473521,0.992083,32.4357,94.227991,,,
demo_subject_001,demo_session_001,433.09375,64,32,64,4,4,1,1,1,1,0,0,0,0,-31.0,2.0,60.0,0.530886,0.992083,32.4357,94.227991,,,
demo_subject_001,demo_session_001,433.109375,64,32,64,4,4,1,1,0,1,0,0,0,0,-31.0,1.0,60.0,0.277009,0.992083,32.4357,94.227991,,,
demo_subject_001,demo_session_001,433.125,64,32,64,4,4,1,1,1,1,0,0,0,0,-31.0,0.0,59.0,0.474577,0.992083,32.4357,94.227991,,,
demo_subject_001,demo_session_001,433.140625,64,32,64,4,4,1,1,0,1,0,0,0,0,-28.0,1.0,60.0,0.482027,0.992083,32.4357,94.227991,,,
demo_subject_001,demo_session_001,433.15625,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,3.0,61.0,0.439701,0.992083,32.4357,94.227991,,,
demo_subject_001,demo_session_001,433.171875,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,1.0,57.0,0.556398,0.992083,32.4357,94.227991,,,
demo_subject_001,demo_session_001,433.1875,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,1.0,56.0,0.220962,0.992083,32.4357,94.227991,,,
demo_subject_001,demo_session_001,433.203125,64,32,64,4,4,1,1,0,1,0,0,0,0,-29.0,3.0,59.0,0.268876,0.992083,32.4357,94.227991,,,
demo_subject_001,demo_session_001,433.21875,64,32,64,4,4,1,1,1,1,0,0,0,0,-32.0,3.0,56.0,0.167442,0.992083,32.4357,94.227991,,,
demo_subject_001,demo_session_001,433.234375,64,32,64,4,4,1,1,0,1,0,0,0,0,-29.0,4.0,58.0,0.095508,0.992083,32.4357,94.227991,,,
demo_subject_001,demo_session_001,433.25,64,32,64,4,4,1,1,1,1,1,1,0,0,-27.0,2.0,60.0,0.06435,0.982986,32.441629,94.227991,,,
demo_subject_001,demo_session_001,433.265625,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,1.0,59.0,-0.158667,0.982986,32.441629,94.227991,,,
demo_subject_001,demo_session_001,433.28125,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,4.0,59.0,-0.160683,0.982986,32.441629,94.227991,,,
demo_subject_001,demo_session_001,433.296875,64,32,64,4,4,1,1,0,1,0,0,0,0,-29.0,3.0,60.0,-0.140631,0.982986,32.441629,94.227991,,,
demo_subject_001,demo_session_001,433.3125,64,32,64,4,4,1,1,1,1,0,0,0,0,-27.0,1.0,62.0,-0.329743,0.982986,32.441629,94.227991,,,
demo_subject_001,demo_session_001,433.328125,64,32,64,4,4,1,1,0,1,0,0,0,0,-29.0,3.0,57.0,-0.385619,0.982986,32.441629,94.227991,,,
demo_subject_001,demo_session_001,433.34375,64,32,64,4,4,1,1,1,1,0,0,0,0,-32.0,3.0,59.0,-0.442868,0.982986,32.441629,94.227991,,,
demo_subject_001,demo_session_001,433.359375,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,2.0,58.0,-0.54594,0.982986,32.441629,94.227991,,,
demo_subject_001,demo_session_001,433.375,64,32,64,4,4,1,1,1,1,0,0,0,0,-28.0,3.0,57.0,-0.563428,0.982986,32.441629,94.227991,,,
demo_subject_001,demo_session_001,433.390625,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,4.0,59.0,-0.786643,0.982986,32.441629,94.227991,,,
demo_subject_001,demo_session_001,433.40625,64,32,64,4,4,1,1,1,1,0,0,0,0,-33.0,0.0,62.0,-0.717431,0.982986,32.441629,94.227991,,,
demo_subject_001,demo_session_001,433.421875,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,4.0,60.0,-0.619696,0.982986,32.441629,94.227991,,,
demo_subject_001,demo_session_001,433.4375,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,2.0,59.0,-0.631503,0.982986,32.441629,94.227991,,,
demo_subject_001,demo_session_001,433.453125,64,32,64,4,4,1,1,0,1,0,0,0,0,-27.0,1.0,60.0,-0.79281,0.982986,32.441629,94.227991,,,
demo_subject_001,demo_session_001,433.46875,64,32,64,4,4,1,1,1,1,0,0,0,0,-31.0,4.0,56.0,-0.787718,0.982986,32.441629,94.227991,,,
demo_subject_001,demo_session_001,433.484375,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,0.0,58.0,-0.683949,0.982986,32.441629,94.227991,,,
demo_subject_001,demo_session_001,433.5,64,32,64,4,4,1,1,1,1,1,1,0,0,-31.0,3.0,63.0,-0.528175,0.98257,32.472992,94.227991,,,
demo_subject_001,demo_session_001,433.515625,64,32,64,4,4,1,1,0,1,0,0,0,0,-31.0,0.0,61.0,-0.318216,0.98257,32.472992,94.227991,,,
demo_subject_001,demo_session_001,433.53125,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,2.0,57.0,-0.192499,0.98257,32.472992,94.227991,,,
demo_subject_001,demo_session_001,433.546875,64,32,64,4,4,1,1,0,1,0,0,0,0,-27.0,0.0,60.0,-0.13305,0.98257,32.472992,94.227991,,,
demo_subject_001,demo_session_001,433.5625,64,32,64,4,4,1,1,1,1,0,0,0,0,-31.0,3.0,60.0,0.179267,0.98257,32.472992,94.227991,,,
demo_subject_001,demo_session_001,433.578125,64,32,64,4,4,1,1,0,1,0,0,0,0,-28.0,3.0,56.0,0.279761,0.98257,32.472992,94.227991,,,
demo_subject_001,demo_session_001,433.59375,64,32,64,4,4,1,1,1,1,0,0,0,0,-34.0,0.0,59.0,0.541986,0.98257,32.472992,94.227991,,,
demo_subject_001,demo_session_001,433.609375,64,32,64,4,4,1,1,0,1,0,0,0,0,-29.0,2.0,60.0,0.690151,0.98257,32.472992,94.227991,,,
demo_subject_001,demo_session_001,433.625,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,3.0,61.0,0.483397,0.98257,32.472992,94.227991,,,
demo_subject_001,demo_session_001,433.640625,64,32,64,4,4,1,1,0,1,0,0,0,0,-28.0,2.0,62.0,0.672012,0.98257,32.472992,94.227991,,,
demo_subject_001,demo_session_001,433.65625,64,32,64,4,4,1,1,1,1,0,0,0,0,-33.0,2.0,58.0,0.584623,0.98257,32.472992,94.227991,,,
demo_subject_001,demo_session_001,433.671875,64,32,64,4,4,1,1,0,1,0,0,0,1,-30.0,2.0,60.0,0.616862,0.98257,32.472992,94.227991,0.660854,,
demo_subject_001,demo_session_001,433.6875,64,32,64,4,4,1,1,1,1,0,0,0,0,-31.0,3.0,57.0,0.589008,0.98257,32.472992,94.227991,,,
demo_subject_001,demo_session_001,433.703125,64,32,64,4,4,1,1,0,1,0,0,0,0,-29.0,3.0,56.0,0.355239,0.98257,32.472992,94.227991,,,
demo_subject_001,demo_session_001,433.71875,64,32,64,4,4,1,1,1,1,0,0,0,0,-25.0,4.0,57.0,0.499434,0.98257,32.472992,94.227991,,,
demo_subject_001,demo_session_001,433.734375,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,3.0,61.0,0.555521,0.98257,32.472992,94.227991,,,
demo_subject_001,demo_session_001,433.75,64,32,64,4,4,1,1,1,1,1,1,0,0,-31.0,1.0,59.0,0.359891,0.973827,32.416196,94.227991,,,
demo_subject_001,demo_session_001,433.765625,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,1.0,59.0,0.531122,0.973827,32.416196,94.227991,,,
demo_subject_001,demo_session_001,433.78125,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,2.0,58.0,0.328567,0.973827,32.416196,94.227991,,,
demo_subject_001,demo_session_001,433.796875,64,32,64,4,4,1,1,0,1,0,0,0,0,-27.0,3.0,60.0,0.445663,0.973827,32.416196,94.227991,,,
demo_subject_001,demo_session_001,433.8125,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,4.0,61.0,0.412935,0.973827,32.416196,94.227991,,,
demo_subject_001,demo_session_001,433.828125,64,32,64,4,4,1,1,0,1,0,0,0,0,-27.0,4.0,59.0,0.374339,0.973827,32.416196,94.227991,,,
demo_subject_001,demo_session_001,433.84375,64,32,64,4,4,1,1,1,1,0,0,0,0,-29.0,3.0,62.0,0.05407,0.973827,32.416196,94.227991,,,
demo_subject_001,demo_session_001,433.859375,64,32,64,4,4,1,1,0,1,0,0,0,0,-31.0,3.0,60.0,0.000836,0.973827,32.416196,94.227991,,,
demo_subject_001,demo_session_001,433.875,64,32,64,4,4,1,1,1,1,0,0,0,0,-31.0,3.0,57.0,0.088517,0.973827,32.416196,94.227991,,,
demo_subject_001,demo_session_001,433.890625,64,32,64,4,4,1,1,0,1,0,0,0,0,-29.0,-2.0,56.0,0.021526,0.973827,32.416196,94.227991,,,
demo_subject_001,demo_session_001,433.90625,64,32,64,4,4,1,1,1,1,0,0,0,0,-31.0,4.0,61.0,-0.131462,0.973827,32.416196,94.227991,,,
demo_subject_001,demo_session_001,433.921875,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,2.0,59.0,-0.234242,0.973827,32.416196,94.227991,,,
demo_subject_001,demo_session_001,433.9375,64,32,64,4,4,1,1,1,1,0,0,0,0,-31.0,5.0,57.0,-0.304962,0.973827,32.416196,94.227991,,,
demo_subject_001,demo_session_001,433.953125,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,1.0,58.0,-0.277821,0.973827,32.416196,94.227991,,,
demo_subject_001,demo_session_001,433.96875,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,1.0,60.0,-0.424921,0.973827,32.416196,94.227991,,,
demo_subject_001,demo_session_001,433.984375,64,32,64,4,4,1,1,0,1,0,0,0,0,-29.0,1.0,56.0,-0.479417,0.973827,32.416196,94.227991,,,
demo_subject_001,demo_session_001,434.0,64,32,64,4,4,1,1,1,1,1,1,1,0,-30.0,2.0,62.0,-0.599098,0.98479,32.455864,94.46424,,,
demo_subject_001,demo_session_001,434.015625,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,2.0,61.0,-0.625545,0.98479,32.455864,94.46424,,,
demo_subject_001,demo_session_001,434.03125,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,-2.0,58.0,-0.622566,0.98479,32.455864,94.46424,,,
demo_subject_001,demo_session_001,434.046875,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,4.0,57.0,-0.671728,0.98479,32.455864,94.46424,,,
demo_subject_001,demo_session_001,434.0625,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,2.0,58.0,-0.606397,0.98479,32.455864,94.46424,,,
demo_subject_001,demo_session_001,434.078125,64,32,64,4,4,1,1,0,1,0,0,0,0,-30.0,1.0,59.0,-0.623966,0.98479,32.455864,94.46424,,,
demo_subject_001,demo_session_001,434.09375,64,32,64,4,4,1,1,1,1,0,0,0,0,-27.0,2.0,55.0,-0.805809,0.98479,32.455864,94.46424,,,
demo_subject_001,demo_session_001,434.109375,64,32,64,4,4,1,1,0,1,0,0,0,0,-28.0,2.0,60.0,-0.607378,0.98479,32.455864,94.46424,,,
demo_subject_001,demo_session_001,434.125,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,3.0,56.0,-0.784377,0.98479,32.455864,94.46424,,,
demo_subject_001,demo_session_001,434.140625,64,32,64,4,4,1,1,0,1,0,0,0,0,-29.0,3.0,60.0,-0.524548,0.98479,32.455864,94.46424,,,
demo_subject_001,demo_session_001,434.15625,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,0.0,59.0,-0.349268,0.98479,32.455864,94.46424,,,
demo_subject_001,demo_session_001,434.171875,64,32,64,4,4,1,1,0,1,0,0,0,0,-29.0,2.0,58.0,-0.130601,0.98479,32.455864,94.46424,,,
demo_subject_001,demo_session_001,434.1875,64,32,64,4,4,1,1,1,1,0,0,0,0,-28.0,3.0,58.0,-0.030249,0.98479,32.455864,94.46424,,,
demo_subject_001,demo_session_001,434.203125,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,6.0,57.0,0.178618,0.98479,32.455864,94.46424,,,
demo_subject_001,demo_session_001,434.21875,64,32,64,4,4,1,1,1,1,0,0,0,0,-28.0,1.0,59.0,0.3498,0.98479,32.455864,94.46424,,,
demo_subject_001,demo_session_001,434.234375,64,32,64,4,4,1,1,0,1,0,0,0,0,-31.0,4.0,59.0,0.586578,0.98479,32.455864,94.46424,,,
demo_subject_001,demo_session_001,434.25,64,32,64,4,4,1,1,1,1,1,1,0,0,-26.0,7.0,59.0,0.564275,0.96621,32.442353,94.46424,,,
demo_subject_001,demo_session_001,434.265625,64,32,64,4,4,1,1,0,1,0,0,0,0,-27.0,2.0,60.0,0.719924,0.96621,32.442353,94.46424,,,
demo_subject_001,demo_session_001,434.28125,64,32,64,4,4,1,1,1,1,0,0,0,0,-30.0,2.0,59.0,0.701115,0.96621,32.442353,94.46424,,,
demo_subject_001,demo_session_001,434.296875,64,32,64,4,4,1,1,0,1,0,0,0,0,-26.0,5.0,60.0,0.747911,0.96621,32.442353,94.46424,,,
demo_subject_001,demo_session_001,434.3125,64,32,64,4,4,1,1,1,1,0,0,0,0,-28.0,1.0,60.0,0.609941,0.96621,32.442353,94.46424,,,
demo_subject_001,demo_session_001,434.328125,64,32,64,4,4,1,1,0,1,0,0,0,0,-27.0,3.0,61.0,0.736224,0.96621,32.442353,94.46424,,,
